index,Vietnamese,Rating,emotion
3325,"Hàng tặng kèm, mẫu đẹp, nhìn xịn xò sử dụng tốt.",5,positive
3326,"Hàng tặng kèm, nhỏ xinh, phù hợp gia đình ít người",5,positive
3327,Hàng tặng khi mua lò chiên không dầu. Đẹp,5,positive
3328,Hàng tăng ko được dẹp lắm. ,2,negative
3329,Hàng tặng mà đẹp và chất lượng,5,positive
3330,hàng tặng nhưng chắc chắn nhìn cũng xịn sò lắm. chưa sử dụng không biết có oki ko. ko thấy phiếu bảo hành kèm theo,5,positive
3331,hàng tặng rất đẹp okla nha mn.,5,positive
3332,Hàng tặng rất đẹp và dễ thương,5,positive
3333,Hàng tặng rất đẹp và xịn ! Gói hàng cẩn thận ! Giao hàng nhiệt tình vui vẻ ! Cảm ơn shop,5,positive
3334,"Hàng tặng rất đẹp...cám ơn rất nhiều,😁",5,positive
3335,"Hàng tặng rất hài lòng,  cảm ơn Shop,  sẽ ủng ủng hộ Shop lần sau",5,positive
3336,"Hàng tặng, chất lượng tuyệt, cảm ơn TeFal",5,positive
3337,"Hàng tặng, đẹp, dày dặn. hài lòng",5,positive
3338,"hàng tèal khỏi bàn r. nấu nhanh, tốt. có bảo hành. ổn áp. mua một cái đnags xài",5,positive
3339,"Hàng tefal ko chê đâu được. Tuy nhiên, vẫn đang chờ Lazada cung cấp hoá đơn. Sau rất nhiều lần gọi đến hotline lazada, lazada kêu nhà cung cấp ko xuất được hoá đơn, vậy liệu đây là hàng lậu, hàng trốn thuế và trôi nổi trên thị trường. Điều này, khiến tôi mất niềm tin vào lazamail và làm lazada mất uy tín. Thật hết sức vớ vẩn! Tôi đề nghị phải cung cấp hoá đơn cho tôi trong tuần này.",1,negative
3340,"Hàng Tefal thì khỏi chê rồi, cầm chắc chắn 5* và rất đẹp....................................",5,positive
3341,"hàng tefal thì vẫn tốt rồi, nhưng vận chuyển lâu quá. ",5,positive
3342,"Hàng Tefal xài rất tốt, tôi đã xài Tefal mua từ Đức, hy vọng hàng này chất lượng vẫn ổn định. Tôi đang tìm nồi 24cm cho đủ bộ. Cửa hàng giao nhanh và đóng gói kỹ 👍👍👍👍👍",5,positive
3343,hàng to đẹp lắm. đã dùng thử ko ồn tí nào. ok lắm shop,5,positive
3344,Hàng tốt đẹp,5,positive
3345,Hàng tốt đẹp giao hàng nhanh lắm đóng gói kĩ lưỡng mặc dù chưa có xài nhưng mà thấy bên ngoài khá đepj ok,5,positive
3346,hàng tốt đó. giao nhanh.,5,positive
3347,Hàng tốt đóng gói cẩn thận giao đúng hẹn cảm ơn shop,5,positive
3348,hàng tốt đóng gói cẩn thận giao hàng nhanh thân thiện,5,positive
3349,Hàng tốt đóng gói kĩ lưỡng không bị bể hay là sứt mẻ gì cả ship nhanh giao hàng tận tình tư vấn tốt mặc dù chưa xài nhưng vẫn cho 5 sao,5,positive
3350,hàng tốt đúng mẫu rất OK cám ợn shop,5,positive
3351,hàng tốt đúng mẫu. đẹp giao hàng nhanh và ko bị hư hỏng hàng. sẽ mua những món khác. chấm 5 sao.,5,positive
3352,hàng tốt giá ok. moi người nên mua sd. định mua thêm vài sản phẩm của shop nữa. thanks shop &lazada. ,5,positive
3353,Hàng tốt giá rẻ giao hàng nhanh tận tình. Shop thân thiện tư vấn nhiệt tình cho khách lầm sau ủng hộ tiếp,5,positive
3354,Hàng tốt giao nhanh,5,positive
3355,Hàng tốt giao nhanh!,5,positive
3356,Hang tốt mau ma va mau sac đẹp ; rất hai long vi nhan được hang rất nhanh; cam on Lazada da giao dung ngay.,5,positive
3357,"hàng tốt nặng tay, đã sử dụng 1 tuần , tốt. nếu có dc thêm nắp kính đậy nữa thì tuyêtj. kkkk vjklllkj bjkk",5,positive
3358,"Hàng tốt nha mọi người , độ bền thì phải xài lâu mới biết dc . Mẫu mã đẹp",5,positive
3359,Hàng tốt nhưng sao bị mốp ! Trước khi mua hàng coi bình luận đã thay khách hàng trước ghi mốp !,5,positive
3360,hàng tốt 👍. định mua thêm vài cái chảo lớn hơn. thanks shop &lazada. ,5,positive
3361,"Hàng tốt, chắc chắn. Đẹp, cầm nặng tay. Giao hàng nhanh. Muốn mua chảo size 28cm nữa mà đợi khuyến mãi tiếp",5,positive
3362,"hàng tốt, chính hãng, giao nhanh, 11.11 được tặng 1 chảo to đùng",5,positive
3363,"hàng tốt, đẹp, ép tốt",5,positive
3364,"hàng tốt, đẹp, tuyệt vời....cám ơn shop.",5,positive
3365,"Hàng tốt, giao hàng nhanh",5,positive
3366,"Hàng tốt, giao hàng nhanh, đã mua hai lần rồi. gửi Shop 5sao .",5,positive
3367,"hàng tốt, giao hàng nhanh, vừa lòng.",5,positive
3368,"hàng tốt, giao nhanh",5,positive
3369,"hàng tốt, hài lòng, đây là sp thứ 2 mua thêm cho gia đình, nhìn rất hợp và đẹp với bếp, cám ơn shop nhiều.",5,positive
3370,"Hàng tốt. Dùng ok, chín nhanh. Giao hàng nhanh. Mỗi tội mình săn sale nên không được nhận quà.",5,positive
3371,Hàng tốt..dầy đẹp..!nếu chuẩn của Tfal thì ok..!cũng có sài nhiều đồ nội địa thương hiệu này nên hài lòng,5,positive
3372,Hàng tốt.đẹp.tuy nhiên không thấy gửi kèm quà tặng,5,positive
3373,hàng ưng quá ạ. chảo đẹp . chắc tay. xịn khủng với giá mình mua có 167k. hôm qua đặt hôm nay có luôn. NV giáo hàng vui tính . cho shop 5*****,5,positive
3374,"Hàng vận chuyển cẩn thận , Shipper nhiệt tình , nồi chiên dùng tốt, sẽ ủng hộ lần sau",5,positive
3375,hàng vận chuyển móp chảo nhưng tefal đã liên hệ bù lại cho m rồi. thanks tefal cskh tốt ah,5,positive
3376,"Hàng về nhanh siêu khủng khiếp, đặt hôm trước mà hôm sau đã nhận được rồi ah, sản phẩm của tafal thig vẫn ổn định chất lượng",5,positive
3377,"Hàng về nút đèn giảm nhiệt không sáng, nhân viên kỹ thuật bên Tefal đã qua lấy nồi về sửa và giao lại tận tay cho mình. Một lần nữa cảm ơn vì thái độ tận tâm, chuyên nghiệp của đội ngũ nhân viên Tefal. Cảm ơn các bạn!",5,positive
3378,"hàng vô cùng chất lượng, giáo hàng thì nhanh, đóng gói cẩn thận hàng tefal luôn an tâm về chất lượng",5,positive
3379,"hàng xài tốt, vận chuyển nhanh chóng, sẽ ủng hộ dịp sau
hỉnh ảnh chỉ mang tính chất lấy xu mà thôi.
Cảm ơn.",5,positive
3380,hàng xịn đẹp lắm,5,positive
3381,"hàng xịn mịn, đóng gói kĩ lưỡng, cầm chắc tay. cực kì hài lòng ạ. giá quá tốt so với chất lượng, ưng ý so với các brand khác cùng giá",5,positive
3382,hàng xịn rất thích,5,positive
3383,hàng xịn sò .chất lượngbok.máy cầm chắc tay. dung tích bình chứa ủi tầm 2 áo sơ mi đối với vải mỏng nhăn ít.vải mỏng nhăn nhiều là ủi được 1 thôi.ủi tiếp phải thêm nước . còn ủi quần tây thì ủi được 1thôi. giá ổn .bền thì sử dụng lâu mới rõ hơi xịt đều k ngắt khoảng shop check tin nhắn nhanh đóng gói kỹ cẩn thận .từ a tới z luôn có bọc mút quắn kỹ lưỡng hàng không nứt bể. cảm ơn shop . vận chuyển có tâm .hàng còn nguyên vẹn ♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘🎊🎊🎊🎊🎊🎊🎊,5,positive
3384,"Hàng xịn xò nha mọi người vận chuyển cực nhanh mình săn mấy đơn 12/12 thì đơn này về đầu tiên , đóng gói cực kỳ cẩn thận chắc chắn",5,positive
3385,"Hàng xịn, chảo chắc tay và rất đep, ko bị cong vênh",5,positive
3386,"Hàng xịn, đep, cầm chắc tay, sản xuất tại Pháp. Nồi to hơn minh nghĩ nhiều. Đong gói thùng siêu to mà ko chèn kỹ dễ bị va đap. Chảo xịn mà chỉ có lớp bọc nylon ko có hộp riêng",5,positive
3387,"Hàng xịn, vận chuyển nhanh",5,positive
3388,Hàng y hình . Rất đẹp,5,positive
3389,"Hàng y hình, giao hàng nhanh",5,positive
3390,"hàng y hình, nồi đẹp, đóng gói cẩn thận",5,positive
3391,"Hàng y hình, thời gian giao hàng nhanh, đóng gói kĩ lưỡng, sẽ tiếp tục ủng hộ gian hàng Tefal nhé 👌",5,positive
3392,hangoke lăm hai chảo đep ưng ý lắm mong giữ chất như vậy hài lòng cho shop năm sao ..............,5,positive
3393,"hành đúng như hình. chất lượng chính hiệu.chat với shop, shop rất lịch sự. hài lòng về sp mà shop giao. giao hàng nhanh. tặng shop 5 *",5,positive
3394,Hậu N. 08 thg 2 2022,5,neutral
3395,hdhisjdjdjjd giao hàng siêu nhanh đóng gói kĩ càng hàng chất lượng cao rất hài lòng về cái chảo này cảm ơn shop,5,positive
3396,Hfctcjgvkvg k kh h ()&&₫₫hfjohvkvvkvhvkvivgivighgggyfygfjfyfhu Đẹp xỉu up xỉu down :),5,positive
3397,Hiền A. 20 thg 2 2022,5,neutral
3398,Hiệp K. 14 thg 2 2022,5,neutral
3399,Hiep N. 20 thg 2 2022,5,neutral
3400,Hình ảnh mang tính chất minh hoạ vì mua tặng nên không chụp được. Chảo này được tặng kèm khi mua 2 chảo khác. Thấy chảo tefal xài khá tốt mà giá okie nữa. Có điểm trừ nhỏ là không biết đăng ký bảo hành thế nào,5,positive
3401,"hình ảnh mang tính chất minh họa. chảo đẹp, gói hàng cẩn thận, giao hàng siêu siêu nhanh. đặt từ tối qua mà sáng nay đã nhận được rồi",5,positive
3402,hình ảnh mang tính chất minh họa. chảo tefal không làm thất vọng các chị thích nấu nướng nè. chảo đẹp và chất lượng. đóng gói ok.,5,positive
3403,"Hình ảnh mang tính chất nhận xu, nồi đẹp, đóng gói kỹ, giao hàng nhanh.......... hi vọng lớp chống dính bền...",5,positive
3404,"hình ảnh mang tính chất nhận xu. nồi to , đẹp, dùng rất tiện cho ai hay quên như mình",4,positive
3405,"Hình ảnh mang tính chất nhận xu😅😅😅😅
Chảo đưpj, chống dính tốt, hơi mhej so với tưởng tượng, cái cạnh chảo thiết kể dở quá, nó sắc lắm, rửa ko cẩn thận là đứt tay",5,positive
3406,Hinh ảnh một loại . Giao một loại. Ko hài lòng,5,positive
3407,"hình k liên quan, chảo to, chắc chắn xài ok. ship nhanh",5,positive
3408,Hình như tặng hàng hư hỏng cho khách,1,negative
3409,"Hình sao thì sản phẩm vậy, dày dặn, chất đẹp, mà ưng nhất cái màu vàng hồng cưng ghê ❤️ mua dc giá tốt còn dc tặng bình đun 0.8l, cảm thấy vừa ý",5,positive
3410,"Hình thứ rất đẹp, chắc chắn nhỏ gọn. Đã dùng nhiều đồ của tefal nên rất tin tưởng",5,positive
3411,"Hình thức đẹp ,lòng nồi hơi mỏng,dây cắm điện liền nếu làm rời ra thì hay hơn",4,positive
3412,"Hình thức đẹp, chưa sử dụng",5,positive
3413,"hình thức đẹp, ship hàng nhanh, đóng gói cẩn thận. Tuy nhiên chất lượng sp không như kỳ vọng, nơi đặt bàn ủi phía trc chỗ mắc quần áo kẹp, nên hơi khó khi thay áo khác trog quá trình ủi, k cẩn thận sẽ rơi thanh bàn ủi. Và không thể ủi thẳng quần kaki, hay áo sơ mi, hay quần tây đơn thuần chỉ dùng sp này. Chỉ thích hợp ủi áo thun, hoặc đầm, áo chất liệu mỏng.. hoặc vùng dễ ủi. 3 cấp độ nhưng cấp cao nhất thì đồ mới hy vọng thẳng. haizz",2,negative
3414,"Hình thức đẹp,đóng gói cẩn thận,chất lượng chưa dùng bh nên đánh giá sau !!!!!!!!!!!!!!!!!",5,positive
3415,Hồ P. 10 thg 2 2022,5,neutral
3416,hoang H. 06 thg 2 2022,5,neutral
3417,Hoàng N. 12 thg 2 2022,5,neutral
3418,hoang T. 08 thg 2 2022,5,neutral
3419,hoạt động giao nhanh đủ hàng ạ,5,positive
3420,"hoạt động tốt, sản phẩm đẹp",5,positive
3421,"hơi bị đẹp. chưa xài chưa biết có như quảng cáo không, nhưng chắc ko dám thử như quảng cáo, sót ruột lắm",5,positive
3422,"Hồi chưa mua đọc đánh giá thấy bảo nồi mỏng cũng hơi phân vân. Nhưng mua rồi mới thấy nồi rất đẹp, dày dặn, nắp kính đẹp, quai to dễ cầm! Bắt bếp điện từ xài tốt, nồi 3 đáy không sợ bị cháy khét! ",5,positive
3423,"Hơi lỗi nhẹ ở miệng chảo có vết nứt va chạm, nhưng với giá sale thì cũng ko đòi hỏi gì thêm. Chảo sz vừa tầm vs nhà ít ng, chiên xào nhiều thì nên mua sz lớn hơn. Mẫu mã nhìn đẹp còn bền hay ko thì sd thời gian mới biết được. Mua bên mal nên cũng yên tâm chính hãng. Shop giao hàng siêu nhanh.",5,positive
3424,"Hơi mạnh - ủi nhanh thẳng, dễ sử dụng",5,positive
3425,hơi nặng tay chút thôi. đồ dày chắc chắn. chống dính tốt. màu sắc đẹp. nồi vừa k nhỏ nhé..,5,positive
3426,"Hơi nhỏ so với cảm nhận, nhưnh hi vọng dùng tốt. Nồi đẹp",5,positive
3427,"Hôm nay nhận được 1 chảo tefal , cảm ơn Shop nhe",5,positive
3428,"Hôm nay, giao hàng tệ quá
Đóng gói thì rách và tan nát như hình
Tệ quá",1,negative
3429,"Hôm trước kiểm tra không kỹ, hnay nấu mới phát hiện hàng bị móp nắp, ko đậy được. Một số chỗ bị trầy, chảo thì tương đối Kiểu mua hàng giảm giá là vậy hay sao????",2,negative
3430,"Hôm trước nhận cái nồi bị trầy hơi khó chịu nên đánh giá 2*. Sau đó các bạn bên cskh có liên hệ hỏi han chăm sóc và tặng vocher, mình cũng chưa phản hồi hay đánh giá lại. Hôm nay bên cskh lại liên hệ cho mình để báo đổi trả lại sp mới. Tuy mình sẽ không đổi trả nhưng mình hài lòng về cách làm việc của công ty bạn. 5* cho dịch vụ cskh sau bán của cty. Có trách nhiệm với khách sau khi bán hàng!",5,positive
3431,"Hơn cả mông đợi, bộ nồi chảo rất đẹp, đóng gói cẩn thận, kỹ càng. Rất cảm ơn nhà cũng cấp.",5,positive
3432,hơn cả mong đợi. thanks!,5,positive
3433,Hồng N. 16 thg 2 2022,5,neutral
3434,Hồng N. 21 thg 2 2022,5,neutral
3435,"Hợp lý với giá tiền. Vỏ nhựa, bình xay bằng nhựa, mỏng. Máy hoạt động tốt. Mẫu mã tương đối đẹp. Mua kèm với nồi chiên không dầu nên cũng không có gì để chê. ",5,positive
3436,Hộp ngoài móp giống như có người mở ra mở vào nhiều lần,2,negative
3437,hts tốt dùng được rất thích chuẩn nên mua và sử dụng mẫu mã bền. đẹp snag tôi rất hài lòng khi mua sản phẩm này,5,positive
3438,Hue N. 12 thg 2 2022,5,neutral
3439,Huế N. 19 thg 2 2022,5,neutral
3440,Hugo L. 10 thg 2 2022,5,neutral
3441,Hưng 17 thg 2 2022,4,neutral
3442,huong 27 thg 2 2022,5,neutral
3443,Huong N. 19 thg 2 2022,5,neutral
3444,Huong P. 02 thg 2 2022,5,neutral
3445,Huy L. 02 thg 2 2022,5,neutral
3446,Huyền 25 thg 2 2022,5,neutral
3447,Huyen D. 05 thg 2 2022,5,neutral
3448,Huỳnh L. 22 thg 2 2022,5,neutral
3449,Huỳnh T. 04 thg 2 2022,5,neutral
3450,i got a gift from Fefal. Thanks ,5,positive
3451,i got this free when i purchased the air fryer...nice one,5,positive
3452,"If I can give more 5 stars, I will ..I’m very overwhelmed how you wrapped my air fryer. With matching logo that’s breakable... My sincere thanks to TEFAL Team for having such a good customer service with your great initiative in packing my stuff... Thank you so much for The bottom of my heart... till I ordered again... SATISFIED Customer here........",5,positive
3453,It's light and easy to cook.Thanks.,5,positive
3454,it's very high quality and in good condition when recieved..thank you very much for this very good product..,5,positive
3455,k cho trả hàng thiếu hàng khuyến mãi,1,negative
3456,K dùng được với bếp từ,1,negative
3457,"k móp méo, đóng gói cẩn thận, chảo hơi mỏng.",5,positive
